corpus,split,song_id,mix_path,midi_path,n_stems,duration_sec
spdmx,train,4/51/QmeWsWXm3UYWmuKc4WsgD3WvZhg93wCN9WTb5vWR33PB2U,./chunk_35/4/51/QmeWsWXm3UYWmuKc4WsgD3WvZhg93wCN9WTb5vWR33PB2U/mix.flac,./chunk_35/4/51/QmeWsWXm3UYWmuKc4WsgD3WvZhg93wCN9WTb5vWR33PB2U/mix.mid,3,118.24326530612244
spdmx,train,5/55/QmfYcT2ADyUniWabGnhCSxeMb2ATgp3RJKMmF8SMgkMwQf,./chunk_32/5/55/QmfYcT2ADyUniWabGnhCSxeMb2ATgp3RJKMmF8SMgkMwQf/mix.flac,./chunk_32/5/55/QmfYcT2ADyUniWabGnhCSxeMb2ATgp3RJKMmF8SMgkMwQf/mix.mid,2,47.74895691609977
spdmx,train,17/15/QmZdeknocm7oK6Wy26iiQ2tSWnjaT5UgJfdWjgtzBwD1Q8,./chunk_40/17/15/QmZdeknocm7oK6Wy26iiQ2tSWnjaT5UgJfdWjgtzBwD1Q8/mix.flac,./chunk_40/17/15/QmZdeknocm7oK6Wy26iiQ2tSWnjaT5UgJfdWjgtzBwD1Q8/mix.mid,2,53.03002267573696
spdmx,train,7/50/QmPw2S6QnVdMjozmh1nqXthUeZmkW1f335NQy89rMNar9M,./chunk_23/7/50/QmPw2S6QnVdMjozmh1nqXthUeZmkW1f335NQy89rMNar9M/mix.flac,./chunk_23/7/50/QmPw2S6QnVdMjozmh1nqXthUeZmkW1f335NQy89rMNar9M/mix.mid,4,113.33804988662132
spdmx,train,12/12/QmUByaNMPSggjxV3Xq5b3NRTyJCae5m24qcVwfP7YRoXpv,./chunk_62/12/12/QmUByaNMPSggjxV3Xq5b3NRTyJCae5m24qcVwfP7YRoXpv/mix.flac,./chunk_62/12/12/QmUByaNMPSggjxV3Xq5b3NRTyJCae5m24qcVwfP7YRoXpv/mix.mid,3,72.00362811791383
spdmx,train,7/41/QmPRgQi59AzRQ6Fjq5iGkrLTW8HdeW54Dh6W44uuaV3Qdn,./chunk_27/7/41/QmPRgQi59AzRQ6Fjq5iGkrLTW8HdeW54Dh6W44uuaV3Qdn/mix.flac,./chunk_27/7/41/QmPRgQi59AzRQ6Fjq5iGkrLTW8HdeW54Dh6W44uuaV3Qdn/mix.mid,3,51.00408163265306
spdmx,train,11/9/QmTae53KvtZLRpV1ZndhcriG4aQd4dHzUo6dJ4SKViNQcY,./chunk_59/11/9/QmTae53KvtZLRpV1ZndhcriG4aQd4dHzUo6dJ4SKViNQcY/mix.flac,./chunk_59/11/9/QmTae53KvtZLRpV1ZndhcriG4aQd4dHzUo6dJ4SKViNQcY/mix.mid,4,372.5032199546485
spdmx,train,13/7/QmV8YfpRMCUBaBakcZXZNuwVP2EGshngii93p9eV9QaGBx,./chunk_44/13/7/QmV8YfpRMCUBaBakcZXZNuwVP2EGshngii93p9eV9QaGBx/mix.flac,./chunk_44/13/7/QmV8YfpRMCUBaBakcZXZNuwVP2EGshngii93p9eV9QaGBx/mix.mid,2,83.44090702947845
spdmx,train,1/40/QmbrBTdxrLxSk34mg7f11t2FHgsBV8J11moatNxdYjQCgr,./chunk_47/1/40/QmbrBTdxrLxSk34mg7f11t2FHgsBV8J11moatNxdYjQCgr/mix.flac,./chunk_47/1/40/QmbrBTdxrLxSk34mg7f11t2FHgsBV8J11moatNxdYjQCgr/mix.mid,2,48.00290249433107
spdmx,train,13/41/QmVR7HN8JT3KTapMxENN8SFyThmza4tsrQEafRYvPfUoML,./chunk_6/13/41/QmVR7HN8JT3KTapMxENN8SFyThmza4tsrQEafRYvPfUoML/mix.flac,./chunk_6/13/41/QmVR7HN8JT3KTapMxENN8SFyThmza4tsrQEafRYvPfUoML/mix.mid,3,99.00408163265304
spdmx,train,3/7/Qmd8iLJFVTvEF93MAGBk7g4oQk5c3TKg9CTHEuaSZKPoyc,./chunk_63/3/7/Qmd8iLJFVTvEF93MAGBk7g4oQk5c3TKg9CTHEuaSZKPoyc/mix.flac,./chunk_63/3/7/Qmd8iLJFVTvEF93MAGBk7g4oQk5c3TKg9CTHEuaSZKPoyc/mix.mid,2,46.40507936507937
spdmx,train,0/42/QmasDRy7rFCGZmvQtNxAW2AgRT8iCveUw1JDjW3gBn9gNm,./chunk_44/0/42/QmasDRy7rFCGZmvQtNxAW2AgRT8iCveUw1JDjW3gBn9gNm/mix.flac,./chunk_44/0/42/QmasDRy7rFCGZmvQtNxAW2AgRT8iCveUw1JDjW3gBn9gNm/mix.mid,9,141.82167800453516
spdmx,train,0/40/QmarbV34BeYQPtprn6LhU7aoYtdAvQwSdVUFXuyEs7Qbkv,./chunk_10/0/40/QmarbV34BeYQPtprn6LhU7aoYtdAvQwSdVUFXuyEs7Qbkv/mix.flac,./chunk_10/0/40/QmarbV34BeYQPtprn6LhU7aoYtdAvQwSdVUFXuyEs7Qbkv/mix.mid,3,186.66956916099767
spdmx,train,12/37/QmUPf5MfeKHJhe3qJyKUh3kHC8B2umCDK4tg7FhvCz37eY,./chunk_35/12/37/QmUPf5MfeKHJhe3qJyKUh3kHC8B2umCDK4tg7FhvCz37eY/mix.flac,./chunk_35/12/37/QmUPf5MfeKHJhe3qJyKUh3kHC8B2umCDK4tg7FhvCz37eY/mix.mid,6,94.12063492063491
spdmx,train,2/16/QmcDv6CYDANepZjPooMyBXTvdv9cU8qRxhYyRufzousUrh,./chunk_51/2/16/QmcDv6CYDANepZjPooMyBXTvdv9cU8qRxhYyRufzousUrh/mix.flac,./chunk_51/2/16/QmcDv6CYDANepZjPooMyBXTvdv9cU8qRxhYyRufzousUrh/mix.mid,3,20.60625850340136
spdmx,train,13/41/QmVRyzgyySNkJqgEdPhLLehmidTx2B8KRvMbWM4trzLpCo,./chunk_35/13/41/QmVRyzgyySNkJqgEdPhLLehmidTx2B8KRvMbWM4trzLpCo/mix.flac,./chunk_35/13/41/QmVRyzgyySNkJqgEdPhLLehmidTx2B8KRvMbWM4trzLpCo/mix.mid,4,1252.7804081632653
spdmx,train,17/12/QmZBNNwHubqh2V2gch6rv3ucJmLre7UyLniMibZBjej2Qu,./chunk_61/17/12/QmZBNNwHubqh2V2gch6rv3ucJmLre7UyLniMibZBjej2Qu/mix.flac,./chunk_61/17/12/QmZBNNwHubqh2V2gch6rv3ucJmLre7UyLniMibZBjej2Qu/mix.mid,2,32.00290249433107
spdmx,train,4/41/QmeRHatoHRu6HCUhxS635hLY3LvkPw7BEsjga55YEgP2PN,./chunk_10/4/41/QmeRHatoHRu6HCUhxS635hLY3LvkPw7BEsjga55YEgP2PN/mix.flac,./chunk_10/4/41/QmeRHatoHRu6HCUhxS635hLY3LvkPw7BEsjga55YEgP2PN/mix.mid,5,329.99580498866214
spdmx,train,1/40/QmbrnrERmukyFZBL3NtqyTirC35CHCLBMQDpsZn59a17ab,./chunk_18/1/40/QmbrnrERmukyFZBL3NtqyTirC35CHCLBMQDpsZn59a17ab/mix.flac,./chunk_18/1/40/QmbrnrERmukyFZBL3NtqyTirC35CHCLBMQDpsZn59a17ab/mix.mid,2,35.18548752834467
spdmx,train,2/57/QmcZzkTdkmfG6wfsUDVaKx3ziFmHMGWxZcHRK1pijZfTXg,./chunk_55/2/57/QmcZzkTdkmfG6wfsUDVaKx3ziFmHMGWxZcHRK1pijZfTXg/mix.flac,./chunk_55/2/57/QmcZzkTdkmfG6wfsUDVaKx3ziFmHMGWxZcHRK1pijZfTXg/mix.mid,12,172.80290249433108
spdmx,train,11/29/QmTKiX4CoFNqKtMoTpoG4icLutqFh22Jz76qsHPgvj2NjB,./chunk_21/11/29/QmTKiX4CoFNqKtMoTpoG4icLutqFh22Jz76qsHPgvj2NjB/mix.flac,./chunk_21/11/29/QmTKiX4CoFNqKtMoTpoG4icLutqFh22Jz76qsHPgvj2NjB/mix.mid,2,32.00290249433107
spdmx,train,1/32/QmbMnLE5x8jgvffEJnaDqwaLVuYTgfNxDSpB22GsPj6WtE,./chunk_21/1/32/QmbMnLE5x8jgvffEJnaDqwaLVuYTgfNxDSpB22GsPj6WtE/mix.flac,./chunk_21/1/32/QmbMnLE5x8jgvffEJnaDqwaLVuYTgfNxDSpB22GsPj6WtE/mix.mid,2,31.99895691609977
spdmx,train,17/28/QmZkbV6hvGcmdXPv1eTCzrhYNBRaHkzS8kqCVAyCPhgpRN,./chunk_10/17/28/QmZkbV6hvGcmdXPv1eTCzrhYNBRaHkzS8kqCVAyCPhgpRN/mix.flac,./chunk_10/17/28/QmZkbV6hvGcmdXPv1eTCzrhYNBRaHkzS8kqCVAyCPhgpRN/mix.mid,2,52.36825396825397
spdmx,train,4/12/QmeB69awDb9jF2njFH2wccW5HnuwnjYg7NQM1D3bJXy7hY,./chunk_56/4/12/QmeB69awDb9jF2njFH2wccW5HnuwnjYg7NQM1D3bJXy7hY/mix.flac,./chunk_56/4/12/QmeB69awDb9jF2njFH2wccW5HnuwnjYg7NQM1D3bJXy7hY/mix.mid,3,60.00326530612245
spdmx,train,1/35/Qmbojyy8Rfhm3hdLM2TYLM7jiSdPVtoz8zrPZjPNWccb4M,./chunk_3/1/35/Qmbojyy8Rfhm3hdLM2TYLM7jiSdPVtoz8zrPZjPNWccb4M/mix.flac,./chunk_3/1/35/Qmbojyy8Rfhm3hdLM2TYLM7jiSdPVtoz8zrPZjPNWccb4M/mix.mid,2,38.42612244897959
spdmx,train,3/45/QmdTMxfiyid7XwmKuJpUcvWCAH9VFWVSHPEsqahfa3xtsV,./chunk_7/3/45/QmdTMxfiyid7XwmKuJpUcvWCAH9VFWVSHPEsqahfa3xtsV/mix.flac,./chunk_7/3/45/QmdTMxfiyid7XwmKuJpUcvWCAH9VFWVSHPEsqahfa3xtsV/mix.mid,9,43.28489795918368
spdmx,train,4/23/Qmeh9k2n6dCY9cj87vN12qMaf6CM8wAMwmUb6VWrVY2P6u,./chunk_43/4/23/Qmeh9k2n6dCY9cj87vN12qMaf6CM8wAMwmUb6VWrVY2P6u/mix.flac,./chunk_43/4/23/Qmeh9k2n6dCY9cj87vN12qMaf6CM8wAMwmUb6VWrVY2P6u/mix.mid,2,24.00362811791383
spdmx,train,5/32/QmfMJXKEYevJJJVbyuxYQQSUuTRCqND8MP35BupLWjTZ5M,./chunk_40/5/32/QmfMJXKEYevJJJVbyuxYQQSUuTRCqND8MP35BupLWjTZ5M/mix.flac,./chunk_40/5/32/QmfMJXKEYevJJJVbyuxYQQSUuTRCqND8MP35BupLWjTZ5M/mix.mid,2,34.91265306122449
spdmx,train,6/36/QmNpix7sEJSnvKNmtU49g66X5kgerjFpmmU4nNHGKJenus,./chunk_8/6/36/QmNpix7sEJSnvKNmtU49g66X5kgerjFpmmU4nNHGKJenus/mix.flac,./chunk_8/6/36/QmNpix7sEJSnvKNmtU49g66X5kgerjFpmmU4nNHGKJenus/mix.mid,2,263.8918820861678
spdmx,train,16/39/QmYQsKrayZCATeUqBQnA1iwbvUvgqFipvCwt8thmE4YSPw,./chunk_0/16/39/QmYQsKrayZCATeUqBQnA1iwbvUvgqFipvCwt8thmE4YSPw/mix.flac,./chunk_0/16/39/QmYQsKrayZCATeUqBQnA1iwbvUvgqFipvCwt8thmE4YSPw/mix.mid,2,32.00290249433107
spdmx,train,16/16/QmYD9Syz1kx8P6XHEVns4faZ4D66DSnJrRvVyDEo7f6ShY,./chunk_33/16/16/QmYD9Syz1kx8P6XHEVns4faZ4D66DSnJrRvVyDEo7f6ShY/mix.flac,./chunk_33/16/16/QmYD9Syz1kx8P6XHEVns4faZ4D66DSnJrRvVyDEo7f6ShY/mix.mid,4,54.8063492063492
spdmx,train,0/15/QmadfuNNtaYdh2Ji6ByMigUYk39p7M6ktj4JkbwLCbpWc6,./chunk_3/0/15/QmadfuNNtaYdh2Ji6ByMigUYk39p7M6ktj4JkbwLCbpWc6/mix.flac,./chunk_3/0/15/QmadfuNNtaYdh2Ji6ByMigUYk39p7M6ktj4JkbwLCbpWc6/mix.mid,2,29.10331065759637
spdmx,train,4/41/QmeRoChCBY3ZuKLJmzH86RpN7Y83fwTLSz9HDp2vQb88Ji,./chunk_33/4/41/QmeRoChCBY3ZuKLJmzH86RpN7Y83fwTLSz9HDp2vQb88Ji/mix.flac,./chunk_33/4/41/QmeRoChCBY3ZuKLJmzH86RpN7Y83fwTLSz9HDp2vQb88Ji/mix.mid,2,21.91673469387755
spdmx,train,14/45/QmWTUspgy7u1Acvz18oYA6Y9CEDZyJ61kECWsVtBY3aXL2,./chunk_43/14/45/QmWTUspgy7u1Acvz18oYA6Y9CEDZyJ61kECWsVtBY3aXL2/mix.flac,./chunk_43/14/45/QmWTUspgy7u1Acvz18oYA6Y9CEDZyJ61kECWsVtBY3aXL2/mix.mid,6,79.09442176870748
spdmx,train,13/22/QmVGcmuq6tWTCCnKXX6KXtEHnh8L7Ym3wQEZ48rTf8QySJ,./chunk_44/13/22/QmVGcmuq6tWTCCnKXX6KXtEHnh8L7Ym3wQEZ48rTf8QySJ/mix.flac,./chunk_44/13/22/QmVGcmuq6tWTCCnKXX6KXtEHnh8L7Ym3wQEZ48rTf8QySJ/mix.mid,2,48.00290249433107
spdmx,train,10/51/QmSWSEM1bBTeefaAcdsUbrCNb9s7tneJg86Z1Nc8DDagfM,./chunk_19/10/51/QmSWSEM1bBTeefaAcdsUbrCNb9s7tneJg86Z1Nc8DDagfM/mix.flac,./chunk_19/10/51/QmSWSEM1bBTeefaAcdsUbrCNb9s7tneJg86Z1Nc8DDagfM/mix.mid,2,71.99895691609977
spdmx,train,2/14/QmcCPRQMKWq1gbmZpcrrTRDiN8VyGfujLZQp658GrnLECW,./chunk_36/2/14/QmcCPRQMKWq1gbmZpcrrTRDiN8VyGfujLZQp658GrnLECW/mix.flac,./chunk_36/2/14/QmcCPRQMKWq1gbmZpcrrTRDiN8VyGfujLZQp658GrnLECW/mix.mid,3,77.40371882086168
spdmx,train,16/20/QmYF7Gs184g5cmbBSdGTD3ixp85zaoqp2gDg4KANN58xpY,./chunk_57/16/20/QmYF7Gs184g5cmbBSdGTD3ixp85zaoqp2gDg4KANN58xpY/mix.flac,./chunk_57/16/20/QmYF7Gs184g5cmbBSdGTD3ixp85zaoqp2gDg4KANN58xpY/mix.mid,2,81.94031746031746
spdmx,train,16/7/QmY82frrvP47NpAzS5GytnrGNcMkbXvHMFBiuJSrzkJsAt,./chunk_51/16/7/QmY82frrvP47NpAzS5GytnrGNcMkbXvHMFBiuJSrzkJsAt/mix.flac,./chunk_51/16/7/QmY82frrvP47NpAzS5GytnrGNcMkbXvHMFBiuJSrzkJsAt/mix.mid,3,82.50340136054422
spdmx,train,1/55/QmbYckYumY9MhqRpUUtNR5m1CSPfiP8nSzo124yUPrgDA4,./chunk_47/1/55/QmbYckYumY9MhqRpUUtNR5m1CSPfiP8nSzo124yUPrgDA4/mix.flac,./chunk_47/1/55/QmbYckYumY9MhqRpUUtNR5m1CSPfiP8nSzo124yUPrgDA4/mix.mid,2,32.00290249433107
spdmx,train,7/3/QmP44BjKti1FSuTebjAkg6AQS2oXpveoSTyodQWgjWRhjA,./chunk_19/7/3/QmP44BjKti1FSuTebjAkg6AQS2oXpveoSTyodQWgjWRhjA/mix.flac,./chunk_19/7/3/QmP44BjKti1FSuTebjAkg6AQS2oXpveoSTyodQWgjWRhjA/mix.mid,9,167.27510204081634
spdmx,train,6/32/QmNMTbvC8tF426UM4u7VgWRitwnu3znc2Lj9XgR8jjFa81,./chunk_3/6/32/QmNMTbvC8tF426UM4u7VgWRitwnu3znc2Lj9XgR8jjFa81/mix.flac,./chunk_3/6/32/QmNMTbvC8tF426UM4u7VgWRitwnu3znc2Lj9XgR8jjFa81/mix.mid,3,110.26430839002268
spdmx,train,15/28/QmXkzMx2cBEy2skfmVLR6UNFckcPd1A6hMVUgxYo9bHLrh,./chunk_40/15/28/QmXkzMx2cBEy2skfmVLR6UNFckcPd1A6hMVUgxYo9bHLrh/mix.flac,./chunk_40/15/28/QmXkzMx2cBEy2skfmVLR6UNFckcPd1A6hMVUgxYo9bHLrh/mix.mid,5,396.5210430839002
spdmx,train,10/47/QmSU2zNvLg7jGujBT4oyxzEC5jJsXHsZrk974S7uvcemUE,./chunk_23/10/47/QmSU2zNvLg7jGujBT4oyxzEC5jJsXHsZrk974S7uvcemUE/mix.flac,./chunk_23/10/47/QmSU2zNvLg7jGujBT4oyxzEC5jJsXHsZrk974S7uvcemUE/mix.mid,4,62.67065759637188
spdmx,train,8/26/QmQjQwkt7oWm3Sh9HuLtZv8oRR9ZoU4oym5JFjscfrbpqG,./chunk_20/8/26/QmQjQwkt7oWm3Sh9HuLtZv8oRR9ZoU4oym5JFjscfrbpqG/mix.flac,./chunk_20/8/26/QmQjQwkt7oWm3Sh9HuLtZv8oRR9ZoU4oym5JFjscfrbpqG/mix.mid,2,39.90349206349207
spdmx,train,3/24/QmdHcChD4rmwwXpCdFPdJuo2VpHKw7eHe2GfduaNRkTciN,./chunk_25/3/24/QmdHcChD4rmwwXpCdFPdJuo2VpHKw7eHe2GfduaNRkTciN/mix.flac,./chunk_25/3/24/QmdHcChD4rmwwXpCdFPdJuo2VpHKw7eHe2GfduaNRkTciN/mix.mid,2,55.43328798185941
spdmx,train,6/23/QmNh22onNM6MDJqMiKpuyuKRZSKpTEKq4AXHgsm2ZpSXa6,./chunk_37/6/23/QmNh22onNM6MDJqMiKpuyuKRZSKpTEKq4AXHgsm2ZpSXa6/mix.flac,./chunk_37/6/23/QmNh22onNM6MDJqMiKpuyuKRZSKpTEKq4AXHgsm2ZpSXa6/mix.mid,2,40.00362811791384
spdmx,train,12/22/QmUGz4gvpTS5KiLBJDKwMitEV4BtvqSdKycH3dkSZyhd6h,./chunk_57/12/22/QmUGz4gvpTS5KiLBJDKwMitEV4BtvqSdKycH3dkSZyhd6h/mix.flac,./chunk_57/12/22/QmUGz4gvpTS5KiLBJDKwMitEV4BtvqSdKycH3dkSZyhd6h/mix.mid,2,37.80353741496599
spdmx,train,14/10/QmWAfNApQ3xAsw585dp66cfQVDTAmBvHvMzQiXVBPyhMde,./chunk_15/14/10/QmWAfNApQ3xAsw585dp66cfQVDTAmBvHvMzQiXVBPyhMde/mix.flac,./chunk_15/14/10/QmWAfNApQ3xAsw585dp66cfQVDTAmBvHvMzQiXVBPyhMde/mix.mid,2,15.503673469387754
spdmx,train,7/24/QmPHHQxrzNzBNouWzM7xDXcdRmXx9entrHHJQbEDsLrK4S,./chunk_32/7/24/QmPHHQxrzNzBNouWzM7xDXcdRmXx9entrHHJQbEDsLrK4S/mix.flac,./chunk_32/7/24/QmPHHQxrzNzBNouWzM7xDXcdRmXx9entrHHJQbEDsLrK4S/mix.mid,4,21.294149659863944
spdmx,train,16/47/QmYUiU9srNqGRLnaMdDpvoWvrURBGAgAJAZexcdB1V3TUN,./chunk_14/16/47/QmYUiU9srNqGRLnaMdDpvoWvrURBGAgAJAZexcdB1V3TUN/mix.flac,./chunk_14/16/47/QmYUiU9srNqGRLnaMdDpvoWvrURBGAgAJAZexcdB1V3TUN/mix.mid,4,166.66267573696146
spdmx,train,8/42/QmQscD9eK5uFEVzRctCTWofPxvawAMEM86E2F74iSGvDJT,./chunk_14/8/42/QmQscD9eK5uFEVzRctCTWofPxvawAMEM86E2F74iSGvDJT/mix.flac,./chunk_14/8/42/QmQscD9eK5uFEVzRctCTWofPxvawAMEM86E2F74iSGvDJT/mix.mid,3,71.25333333333333
spdmx,train,12/13/QmUcJLJ8cbS8skCMbkmazmMTaa5oTHTbtNsuy1XP5vLyUB,./chunk_43/12/13/QmUcJLJ8cbS8skCMbkmazmMTaa5oTHTbtNsuy1XP5vLyUB/mix.flac,./chunk_43/12/13/QmUcJLJ8cbS8skCMbkmazmMTaa5oTHTbtNsuy1XP5vLyUB/mix.mid,4,20.39147392290249
spdmx,train,13/33/QmVnb6zpnELjQGi8wpC8dK8D3jttkhtPDUDVRhMau4YLmQ,./chunk_43/13/33/QmVnb6zpnELjQGi8wpC8dK8D3jttkhtPDUDVRhMau4YLmQ/mix.flac,./chunk_43/13/33/QmVnb6zpnELjQGi8wpC8dK8D3jttkhtPDUDVRhMau4YLmQ/mix.mid,2,40.20390022675737
spdmx,train,10/44/QmStRTzGoURJhRGhb2xSc6R3X7MNcnoFQapwKWBUhvZap4,./chunk_53/10/44/QmStRTzGoURJhRGhb2xSc6R3X7MNcnoFQapwKWBUhvZap4/mix.flac,./chunk_53/10/44/QmStRTzGoURJhRGhb2xSc6R3X7MNcnoFQapwKWBUhvZap4/mix.mid,2,69.738231292517
spdmx,train,3/32/QmdMeLkkkFG7yVzVEmuD9aV6cXNYYFk8QBBpWvrKGDBECk,./chunk_37/3/32/QmdMeLkkkFG7yVzVEmuD9aV6cXNYYFk8QBBpWvrKGDBECk/mix.flac,./chunk_37/3/32/QmdMeLkkkFG7yVzVEmuD9aV6cXNYYFk8QBBpWvrKGDBECk/mix.mid,2,48.50358276643991
